Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"26977922", 22.87, 1,    439.982, -125.1,  0.033322, 2,    13636.9, -125.1,    1.0328, 3,    439.982, -125.1,  0.033322
"26576683", 22.87, 1,    13675.2,   -2.9,    1.0357, 2,    13653.6, -123.3,     1.034, 3,    13698.8,  117.0,    1.0375
"26576684", 22.87, 1,    13674.6,   -3.0,    1.0356, 2,      13653, -123.3,     1.034, 3,    13698.2,  117.0,    1.0374
"103335379", 22.87, 1,    438.558,  115.2,  0.033214, 2,    438.558,  115.2,  0.033214, 3,      13594,  115.2,    1.0295
"103335338", 22.87, 1,    438.597,  115.2,  0.033217, 2,    438.597,  115.2,  0.033217, 3,      13594,  115.2,    1.0295
"26979381", 22.87, 1,    440.109,  115.6,  0.033331, 2,    440.109,  115.6,  0.033331, 3,    13643.4,  115.6,    1.0333
"26979384", 22.87, 1,    440.106,  115.6,  0.033331, 2,    440.106,  115.6,  0.033331, 3,    13643.4,  115.6,    1.0333
"103120752", 22.87, 1,      13412,   -5.5,    1.0158, 2,    432.687,   -5.5,  0.032769, 3,    432.687,   -5.5,  0.032769
"103120753", 22.87, 1,    13411.9,   -5.5,    1.0157, 2,    432.724,   -5.5,  0.032772, 3,    432.724,   -5.5,  0.032772
"103395426", 22.87, 1,    439.722, -125.1,  0.033302, 2,    13628.8, -125.2,    1.0322, 3,    439.722, -125.1,  0.033302
"103395427", 22.87, 1,    439.722, -125.1,  0.033302, 2,    13628.8, -125.2,    1.0322, 3,    439.722, -125.1,  0.033302
"1586195", 22.87, 1,    438.994, -125.1,  0.033247, 2,    13606.3, -125.1,    1.0305, 3,    438.994, -125.1,  0.033247
"26979395", 22.87, 1,    438.951, -125.1,  0.033244, 2,    13606.2, -125.1,    1.0305, 3,    438.951, -125.1,  0.033244
"1586317", 22.87, 1,    13404.1,   -5.5,    1.0152, 2,    432.389,   -5.5,  0.032747, 3,    432.389,   -5.5,  0.032747
"26976552", 22.87, 1,    13403.7,   -5.5,    1.0151, 2,    432.376,   -5.5,  0.032746, 3,    432.376,   -5.5,  0.032746
"26981053", 22.87, 1,    13660.5,   -3.9,    1.0346, 2,    440.704,   -3.9,  0.033377, 3,    440.704,   -3.9,  0.033377
"26981051", 22.87, 1,    13660.5,   -3.9,    1.0346, 2,    440.743,   -3.9,   0.03338, 3,    440.743,   -3.9,   0.03338
"103395445", 22.87, 1,    439.718, -125.1,  0.033302, 2,    13628.7, -125.2,    1.0322, 3,    439.718, -125.1,  0.033302
"103395446", 22.87, 1,    439.633, -125.2,  0.033295, 2,    13628.7, -125.2,    1.0322, 3,    439.633, -125.2,  0.033295
"103251680", 22.87, 1,    439.702, -125.0,  0.033301, 2,    13628.2, -125.0,    1.0321, 3,    439.702, -125.0,  0.033301
"103251688", 22.87, 1,    439.701, -125.0,  0.033301, 2,    13628.2, -125.0,    1.0321, 3,    439.701, -125.0,  0.033301
"26725379", 22.87, 1,    439.039, -125.1,   0.03325, 2,    13607.7, -125.1,    1.0306, 3,    439.039, -125.1,   0.03325
"103395045", 22.87, 1,    439.035, -125.1,   0.03325, 2,    13607.5, -125.1,    1.0306, 3,    439.035, -125.1,   0.03325
"26467628", 22.87, 1,    13679.4,   -3.4,     1.036, 2,    13662.7, -123.8,    1.0347, 3,    13712.6,  116.5,    1.0385
"26980940", 22.87, 1,    440.784, -123.8,  0.033383, 2,    13662.6, -123.8,    1.0347, 3,    440.784, -123.8,  0.033383
"26979394", 22.87, 1,    438.951, -125.1,  0.033244, 2,    13606.2, -125.1,    1.0305, 3,    438.951, -125.1,  0.033244
"26979397", 22.87, 1,    438.948, -125.1,  0.033244, 2,    13606.1, -125.1,    1.0305, 3,    438.948, -125.1,  0.033244
"26979376", 22.87, 1,    440.171,  115.6,  0.033336, 2,    440.171,  115.6,  0.033336, 3,      13644,  115.6,    1.0333
"26979380", 22.87, 1,    440.162,  115.6,  0.033335, 2,    440.162,  115.6,  0.033335, 3,    13643.7,  115.6,    1.0333
"103218078", 22.87, 1,    13589.3,   -4.9,    1.0292, 2,    13657.2, -125.0,    1.0343, 3,    424.623,  -65.2,  0.032159
"103397861", 22.87, 1,    13589.2,   -4.9,    1.0292, 2,    438.442,   -4.8,  0.033205, 3,    438.442,   -4.8,  0.033205
"26118019", 22.87, 1,    440.188,  115.6,  0.033337, 2,    440.188,  115.6,  0.033337, 3,    13643.3,  115.6,    1.0333
"26979387", 22.87, 1,      440.1,  115.6,  0.033331, 2,      440.1,  115.6,  0.033331, 3,    13643.2,  115.6,    1.0333
"26682116", 22.87, 1,    439.671, -123.9,  0.033298, 2,    13628.5, -123.9,    1.0322, 3,    439.671, -123.9,  0.033298
"26981023", 22.87, 1,    439.617, -123.9,  0.033294, 2,    13628.2, -123.9,    1.0321, 3,    439.617, -123.9,  0.033294
"103120757", 22.87, 1,    13412.1,   -5.5,    1.0158, 2,    432.647,   -5.5,  0.032766, 3,    432.688,   -5.5,  0.032769
"103120758", 22.87, 1,      13412,   -5.5,    1.0158, 2,    432.687,   -5.5,  0.032769, 3,    432.687,   -5.5,  0.032769
"25138752", 22.87, 1,    13612.8,   -4.8,     1.031, 2,    13637.9, -125.0,    1.0329, 3,    13620.8,  115.4,    1.0316
"103396273", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,      439.2,   -4.8,  0.033263, 3,      439.2,   -4.8,  0.033263
"1587279", 22.87, 1,    443.215, -124.1,  0.033567, 2,    13739.7, -124.1,    1.0406, 3,    443.215, -124.1,  0.033567
"26981011", 22.87, 1,    443.207, -124.1,  0.033566, 2,    13739.5, -124.1,    1.0406, 3,    443.207, -124.1,  0.033566
"1713396", 22.87, 1,    443.135, -124.0,  0.033561, 2,    13734.6, -124.0,    1.0402, 3,    443.135, -124.0,  0.033561
"26980992", 22.87, 1,    443.134, -124.0,  0.033561, 2,    13734.6, -124.0,    1.0402, 3,    443.134, -124.0,  0.033561
"103362833", 22.87, 1,    438.566,  115.2,  0.033215, 2,    438.566,  115.2,  0.033215, 3,      13593,  115.2,    1.0295
"103362835", 22.87, 1,    438.473,  115.2,  0.033208, 2,    438.473,  115.2,  0.033208, 3,    13592.7,  115.2,    1.0294
"26578040", 22.87, 1,    13676.8,   -3.9,    1.0358, 2,    13746.2, -124.1,    1.0411, 3,    13695.1,  116.4,    1.0372
"103015636", 22.87, 1,    13673.9,   -3.9,    1.0356, 2,    13743.7, -124.1,    1.0409, 3,    13692.8,  116.4,     1.037
"26976544", 22.87, 1,    13424.9,   -5.5,    1.0167, 2,     433.06,   -5.5,  0.032798, 3,     433.06,   -5.5,  0.032798
"26976546", 22.87, 1,    13424.8,   -5.5,    1.0167, 2,    433.057,   -5.5,  0.032797, 3,    433.057,   -5.5,  0.032797
"26976555", 22.87, 1,    13403.6,   -5.5,    1.0151, 2,    432.373,   -5.5,  0.032746, 3,    432.414,   -5.5,  0.032749
"26976557", 22.87, 1,    13403.6,   -5.5,    1.0151, 2,     432.42,   -5.5,  0.032749, 3,     432.42,   -5.5,  0.032749
"1586781", 22.87, 1,    13628.2,   -4.1,    1.0321, 2,    439.616,   -4.1,  0.033294, 3,    439.616,   -4.1,  0.033294
"26981037", 22.87, 1,      13628,   -4.1,    1.0321, 2,    439.656,   -4.1,  0.033297, 3,    439.656,   -4.1,  0.033297
"26983100", 22.87, 1,     441.73,  116.9,  0.033454, 2,     441.73,  116.9,  0.033454, 3,    13693.7,  116.9,    1.0371
"26983107", 22.87, 1,    441.812,  117.1,   0.03346, 2,    441.812,  117.1,   0.03346, 3,    13693.6,  116.9,    1.0371
"1715807", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13654.2, -123.4,    1.0341, 3,      13701,  116.9,    1.0376
"26980988", 22.87, 1,      13677,   -3.0,    1.0358, 2,    13654.2, -123.4,    1.0341, 3,      13701,  116.9,    1.0376
"26981045", 22.87, 1,     441.69,  116.9,  0.033451, 2,     441.69,  116.9,  0.033451, 3,    13692.5,  116.9,     1.037
"26983106", 22.87, 1,    441.708,  116.9,  0.033453, 2,    441.708,  116.9,  0.033453, 3,    13692.5,  116.9,     1.037
"26976570", 22.87, 1,    13412.6,   -5.5,    1.0158, 2,    432.662,   -5.5,  0.032768, 3,    432.662,   -5.5,  0.032768
"26976548", 22.87, 1,    13412.2,   -5.5,    1.0158, 2,     432.65,   -5.5,  0.032767, 3,     432.65,   -5.5,  0.032767
"26976569", 22.87, 1,    13412.9,   -5.5,    1.0158, 2,    432.671,   -5.5,  0.032768, 3,    432.671,   -5.5,  0.032768
"26976571", 22.87, 1,    13412.6,   -5.5,    1.0158, 2,    432.662,   -5.5,  0.032768, 3,    432.662,   -5.5,  0.032768
"25948617", 22.87, 1,    13651.4,   -4.6,    1.0339, 2,    13679.4, -124.7,     1.036, 3,    13644.7,  115.6,    1.0334
"26979372", 22.87, 1,    440.182,  115.6,  0.033337, 2,    440.182,  115.6,  0.033337, 3,    13644.5,  115.6,    1.0334
"103462243", 22.87, 1,    13676.9,   -3.0,    1.0358, 2,    13654.1, -123.4,    1.0341, 3,    13700.9,  116.9,    1.0376
"26981022", 22.87, 1,    13676.9,   -3.0,    1.0358, 2,      13654, -123.4,    1.0341, 3,    13700.9,  116.9,    1.0376
"26979369", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,    439.114,   -4.8,  0.033256, 3,    439.114,   -4.8,  0.033256
"26979393", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"26981002", 22.87, 1,    439.579, -123.9,  0.033291, 2,    13625.6, -124.0,    1.0319, 3,    439.579, -123.9,  0.033291
"26980999", 22.87, 1,    439.533, -124.0,  0.033288, 2,    13625.5, -124.0,    1.0319, 3,    439.575, -123.9,  0.033291
"26983096", 22.87, 1,    440.406, -123.2,  0.033354, 2,    13652.6, -123.2,     1.034, 3,    440.406, -123.2,  0.033354
"26983097", 22.87, 1,    440.485, -123.2,   0.03336, 2,    13652.5, -123.2,     1.034, 3,    440.485, -123.2,   0.03336
"26979383", 22.87, 1,    440.106,  115.6,  0.033331, 2,    440.106,  115.6,  0.033331, 3,    13643.4,  115.6,    1.0333
"26979385", 22.87, 1,    440.189,  115.6,  0.033338, 2,    440.189,  115.6,  0.033338, 3,    13643.3,  115.6,    1.0333
"26979379", 22.87, 1,    440.162,  115.6,  0.033335, 2,    440.162,  115.6,  0.033335, 3,    13643.7,  115.6,    1.0333
"26979382", 22.87, 1,    440.109,  115.6,  0.033331, 2,    440.109,  115.6,  0.033331, 3,    13643.4,  115.6,    1.0333
"103574347", 22.87, 1,    439.605, -123.9,  0.033293, 2,    13627.8, -123.9,    1.0321, 3,    439.605, -123.9,  0.033293
"103574325", 22.87, 1,    439.687, -123.9,  0.033299, 2,    13627.7, -123.9,    1.0321, 3,    439.687, -123.9,  0.033299
"1709367", 22.87, 1,    440.259, -125.1,  0.033343, 2,    13645.5, -125.1,    1.0334, 3,    440.259, -125.1,  0.033343
"26977923", 22.87, 1,    440.258, -125.1,  0.033343, 2,    13645.4, -125.1,    1.0334, 3,    440.258, -125.1,  0.033343
"25748463", 22.87, 1,    441.067,  117.8,  0.033404, 2,    441.067,  117.8,  0.033404, 3,    13670.5,  117.8,    1.0353
"26983114", 22.87, 1,    441.024,  117.8,  0.033401, 2,    441.024,  117.8,  0.033401, 3,    13670.4,  117.8,    1.0353
"26983110", 22.87, 1,    441.745,  116.9,  0.033455, 2,    441.745,  116.9,  0.033455, 3,    13692.9,  116.9,     1.037
"26981046", 22.87, 1,    441.693,  116.9,  0.033451, 2,    441.693,  116.9,  0.033451, 3,    13692.5,  116.9,     1.037
"26365188", 22.87, 1,    440.065,  115.7,  0.033328, 2,    440.065,  115.7,  0.033328, 3,    13639.4,  115.7,     1.033
"26979390", 22.87, 1,    440.063,  115.7,  0.033328, 2,    440.063,  115.7,  0.033328, 3,    13639.4,  115.7,     1.033
"103655596", 22.87, 1,    438.685,  115.3,  0.033224, 2,    438.685,  115.3,  0.033224, 3,    13596.7,  115.3,    1.0297
"103655593", 22.87, 1,    438.684,  115.3,  0.033224, 2,    438.684,  115.3,  0.033224, 3,    13596.7,  115.3,    1.0297
"26976542", 22.87, 1,    13434.9,   -5.4,    1.0175, 2,    433.381,   -5.4,  0.032822, 3,    433.381,   -5.4,  0.032822
"26976539", 22.87, 1,    13434.8,   -5.4,    1.0175, 2,    433.435,   -5.4,  0.032826, 3,    433.435,   -5.4,  0.032826
"103344437", 22.87, 1,    440.495, -123.2,  0.033361, 2,    13652.8, -123.2,     1.034, 3,    440.495, -123.2,  0.033361
"26983095", 22.87, 1,    440.406, -123.2,  0.033354, 2,    13652.6, -123.2,     1.034, 3,    440.406, -123.2,  0.033354
"26981004", 22.87, 1,    439.584, -123.9,  0.033292, 2,    13625.8, -124.0,    1.0319, 3,    439.584, -123.9,  0.033292
"26981001", 22.87, 1,    439.579, -123.9,  0.033291, 2,    13625.7, -124.0,    1.0319, 3,    439.579, -123.9,  0.033291
"1586782", 22.87, 1,    13628.2,   -4.1,    1.0321, 2,    439.616,   -4.1,  0.033294, 3,    439.616,   -4.1,  0.033294
"26981041", 22.87, 1,    13628.2,   -4.1,    1.0321, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"26325341", 22.87, 1,    439.723, -125.1,  0.033302, 2,    13628.9, -125.2,    1.0322, 3,    439.723, -125.1,  0.033302
"103395428", 22.87, 1,    439.722, -125.1,  0.033302, 2,    13628.8, -125.2,    1.0322, 3,    439.722, -125.1,  0.033302
"1708996", 22.87, 2,    13657.6, -125.2,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1709012", 22.87, 1,    440.629, -125.2,  0.033371, 2,    13656.9, -125.2,    1.0343, 3,    440.629, -125.2,  0.033371
"25794216", 22.87, 1,    13680.3,   -3.5,    1.0361, 2,    13663.2, -123.8,    1.0348, 3,    13712.6,  116.4,    1.0385
"25222557", 22.87, 1,    13680.4,   -3.5,    1.0361, 2,    13663.2, -123.8,    1.0348, 3,    13712.9,  116.4,    1.0385
"1708761", 22.87, 2,    13633.6, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1708750", 22.87, 2,    13633.4, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"26403387", 22.87, 1,    441.712,  116.5,  0.033453, 2,    441.712,  116.5,  0.033453, 3,    13693.1,  116.5,     1.037
"1713289", 22.87, 3,    13692.8,  116.5,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"1729150", 22.87, 1,    13673.4,   -2.6,    1.0356, 2,      13649, -123.0,    1.0337, 3,    13689.8,  117.4,    1.0368
"1729230", 22.87, 1,    13673.7,   -2.6,    1.0356, 2,    13649.2, -123.0,    1.0337, 3,    13690.5,  117.3,    1.0368
"1713405", 22.87, 3,    13696.2,  116.5,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"1713370", 22.87, 3,    13695.9,  116.5,    1.0373, 0, 0, 0, 0, 0, 0, 0, 0
"1709327", 22.87, 1,    13434.8,   -5.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"1709334", 22.87, 1,    13434.7,   -5.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"1709576", 22.87, 2,    13629.4, -125.2,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"26325337", 22.87, 1,    439.723, -125.1,  0.033302, 2,    13628.9, -125.2,    1.0322, 3,    439.723, -125.1,  0.033302
"1713212", 22.87, 1,    13381.5,   -5.6,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0
"1713168", 22.87, 1,    13381.2,   -5.6,    1.0134, 2,    431.733,   -5.6,  0.032697, 3,    431.733,   -5.6,  0.032697
"1715959", 22.87, 2,      13657, -123.5,    1.0343, 3,    13704.6,  116.9,    1.0379, 0, 0, 0, 0
"1715950", 22.87, 3,    13704.4,  116.9,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"1709624", 22.87, 2,    13658.1, -123.9,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1709611", 22.87, 2,    13657.5, -123.9,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1708991", 22.87, 1,    13525.2,   -5.0,    1.0243, 2,    13652.6, -125.1,     1.034, 0, 0, 0, 0
"1708990", 22.87, 1,    13518.1,   -5.1,    1.0238, 2,    13652.7, -125.1,     1.034, 3,    424.197,  -65.6,  0.032126
"1728805", 22.87, 2,    13655.9, -123.6,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1728790", 22.87, 2,    13655.9, -123.6,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1585968", 22.87, 1,    13413.7,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000046", 22.87, 1,    13413.7,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1709176", 22.87, 1,      13518,   -5.1,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"1709174", 22.87, 1,    13517.9,   -5.1,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"1585972", 22.87, 1,    13414.9,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"1585892", 22.87, 1,    13414.7,   -5.5,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"1708832", 22.87, 3,    13640.8,  115.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1708804", 22.87, 3,    13640.1,  115.7,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"1585819", 22.87, 2,    13610.5, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"1585817", 22.87, 2,    13610.5, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"1587175", 22.87, 1,    13669.2,   -3.9,    1.0352, 2,    13738.8, -124.1,    1.0405, 3,    13688.8,  116.4,    1.0367
"1587029", 22.87, 1,    13668.9,   -3.9,    1.0352, 2,    13738.5, -124.1,    1.0405, 3,    13688.6,  116.4,    1.0367
"1715553", 22.87, 1,    13679.2,   -3.4,     1.036, 2,    13662.5, -123.8,    1.0347, 3,    13712.5,  116.5,    1.0385
"1715622", 22.87, 1,    13679.4,   -3.4,     1.036, 2,    13662.7, -123.8,    1.0347, 3,    13712.6,  116.5,    1.0385
"26400157", 22.87, 1,     440.31, -125.1,  0.033347, 2,      13647, -125.1,    1.0336, 3,     440.31, -125.1,  0.033347
"1709168", 22.87, 2,      13647, -125.1,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"1715705", 22.87, 2,    13626.1, -123.9,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"1715703", 22.87, 1,     439.63, -123.9,  0.033295, 2,      13626, -123.9,     1.032, 3,     439.63, -123.9,  0.033295
"1599321", 22.87, 1,    13673.5,   -2.3,    1.0356, 2,    13641.6, -122.6,    1.0331, 3,    13677.3,  117.7,    1.0358
"T5240B12_10000066", 22.87, 1,    13673.5,   -2.3,    1.0356, 2,    13641.6, -122.6,    1.0331, 3,    13677.3,  117.7,    1.0358
"26401863", 22.87, 1,    13436.1,   -5.4,    1.0176, 2,    13673.3, -125.2,    1.0355, 3,    425.242,  -66.1,  0.032206
"1709298", 22.87, 1,    13435.7,   -5.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"1709296", 22.87, 1,    13435.2,   -5.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"1586248", 22.87, 1,    13406.5,   -5.5,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"1586143", 22.87, 1,    13406.1,   -5.5,    1.0153, 2,    432.535,   -5.5,  0.032758, 3,    432.535,   -5.5,  0.032758
"26402844", 22.87, 1,    438.725,  115.3,  0.033227, 2,    438.725,  115.3,  0.033227, 3,    13600.5,  115.3,      1.03
"1586054", 22.87, 1,    438.774,  115.3,   0.03323, 2,    438.774,  115.3,   0.03323, 3,    13599.4,  115.3,    1.0299
"1714017", 22.87, 3,    13710.1,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"1714207", 22.87, 3,      13710,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"1729120", 22.87, 2,      13641, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1729164", 22.87, 2,    13640.9, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"26376370", 22.87, 1,      13676,   -2.8,    1.0357, 2,    13652.9, -123.2,     1.034, 3,      13697,  117.1,    1.0373
"103344436", 22.87, 1,    440.495, -123.2,  0.033361, 2,    13652.8, -123.2,     1.034, 3,    440.495, -123.2,  0.033361
"1585846", 22.87, 1,    439.461, -125.1,  0.033282, 2,    13620.7, -125.1,    1.0316, 3,    439.461, -125.1,  0.033282
"1585804", 22.87, 2,    13620.5, -125.1,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"25160510", 22.87, 1,    13677.5,   -2.9,    1.0359, 2,    13655.9, -123.3,    1.0342, 3,    13701.5,  117.0,    1.0377
"1715831", 22.87, 1,    13677.3,   -3.0,    1.0358, 2,    13655.8, -123.3,    1.0342, 3,    13701.7,  117.0,    1.0377
"1709079", 22.87, 3,    13643.7,  115.7,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1709077", 22.87, 3,    13643.1,  115.7,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1729173", 22.87, 2,    13640.9, -122.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1599386", 22.87, 1,    13672.1,   -2.6,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000065", 22.87, 1,    13672.1,   -2.6,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"26402854", 22.87, 1,     439.55, -125.1,  0.033289, 2,    13626.1, -125.1,     1.032, 3,     439.55, -125.1,  0.033289
"25912164", 22.87, 2,    13626.1, -125.1,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"1713308", 22.87, 3,    13692.4,  116.5,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"1713307", 22.87, 1,    441.765,  116.5,  0.033457, 2,    441.765,  116.5,  0.033457, 3,    13692.2,  116.5,     1.037
"1599201", 22.87, 1,    13671.1,   -2.3,    1.0354, 2,    13640.9, -122.7,    1.0331, 0, 0, 0, 0
"1599472", 22.87, 1,      13671,   -2.3,    1.0354, 2,    13640.8, -122.7,    1.0331, 0, 0, 0, 0
"1710338", 22.87, 3,    13685.1,  116.0,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"1709674", 22.87, 3,    13685.1,  116.0,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"1729261", 22.87, 1,    13676.4,   -2.9,    1.0358, 2,    13654.1, -123.2,    1.0341, 3,      13699,  117.1,    1.0375
"1729259", 22.87, 1,    13676.6,   -2.9,    1.0358, 2,    13654.4, -123.2,    1.0341, 3,    13699.4,  117.1,    1.0375
"25872908", 22.87, 1,    13597.6,   -4.8,    1.0298, 2,    13658.2, -125.0,    1.0344, 3,    424.794,  -65.1,  0.032172
"1708784", 22.87, 1,    13593.6,   -4.8,    1.0295, 2,    13657.7, -125.0,    1.0344, 0, 0, 0, 0
"26402861", 22.87, 1,    439.173, -125.1,  0.033261, 2,    13611.8, -125.1,    1.0309, 3,    439.173, -125.1,  0.033261
"1585940", 22.87, 2,    13611.8, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1587238", 22.87, 2,    13740.8, -124.1,    1.0407, 0, 0, 0, 0, 0, 0, 0, 0
"1587236", 22.87, 1,    443.327, -124.1,  0.033575, 2,    13740.5, -124.1,    1.0406, 3,    443.327, -124.1,  0.033575
"1709670", 22.87, 2,    13655.4, -123.9,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1709644", 22.87, 2,    13655.3, -123.9,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1585874", 22.87, 1,    13413.8,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1585896", 22.87, 1,    13413.7,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1708858", 22.87, 1,    13499.9,   -5.1,    1.0224, 2,    13653.1, -125.2,     1.034, 3,    424.188,  -65.7,  0.032126
"1708853", 22.87, 1,    13493.1,   -5.1,    1.0219, 2,    13654.3, -125.2,    1.0341, 0, 0, 0, 0
"103654307", 22.87, 1,    438.562,  115.2,  0.033214, 2,    438.562,  115.2,  0.033214, 3,    13592.9,  115.2,    1.0295
"103654304", 22.87, 3,    13592.8,  115.2,    1.0294, 0, 0, 0, 0, 0, 0, 0, 0
"1728807", 22.87, 2,      13656, -123.6,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"26401867", 22.87, 1,    13418.2,   -5.5,    1.0162, 2,    432.927,   -5.5,  0.032788, 3,    432.927,   -5.5,  0.032788
